Transaction ID,Product ID,Quantity Sold,Transaction Date,Product Name,Category,Price,Total Amount
1519,20,4,2024-03-26,Pizza,Frozen Foods,6.0,24.0
1520,17,2,2024-06-15,Cookies,Snacks,2.5,5.0
1521,8,7,2024-04-17,Chicken Breast,Meat,5.0,35.0
1522,4,8,2024-01-08,Butter,Dairy,4.0,32.0
1523,10,2,2023-10-23,Salmon,Seafood,8.0,16.0
1524,12,7,2023-10-12,Tomato,Produce,1.0,7.0
1525,8,5,2023-10-09,Chicken Breast,Meat,5.0,25.0
1526,20,4,2024-02-11,Pizza,Frozen Foods,6.0,24.0
1527,4,2,2023-08-27,Butter,Dairy,4.0,8.0
1528,6,2,2023-09-30,Banana,Produce,0.5,1.0
1529,19,3,2024-04-10,Ice Cream,Frozen Foods,4.5,13.5
1530,6,7,2024-01-05,Banana,Produce,0.5,3.5
1531,12,5,2023-09-07,Tomato,Produce,1.0,5.0
1532,10,2,2024-01-23,Salmon,Seafood,8.0,16.0
1533,9,4,2024-02-06,Ground Beef,Meat,4.5,18.0
1534,17,5,2023-10-10,Cookies,Snacks,2.5,12.5
1535,4,7,2023-10-15,Butter,Dairy,4.0,28.0
1536,18,5,2024-05-16,Chocolate,Snacks,3.0,15.0
1537,7,3,2024-01-17,Orange Juice,Beverages,3.0,9.0
1538,3,3,2024-01-29,Bread,Bakery,1.5,4.5
1539,15,9,2024-04-12,Coffee,Beverages,5.0,45.0
1540,2,6,2024-02-05,Eggs,Dairy,2.5,15.0
1541,17,8,2024-03-31,Cookies,Snacks,2.5,20.0
1542,15,3,2024-08-08,Coffee,Beverages,5.0,15.0
1543,13,5,2023-12-25,Cereal,Snacks,3.75,18.75
1544,1,6,2024-01-14,Milk,Dairy,3.5,21.0
1545,5,3,2024-04-09,Apple,Produce,0.75,2.25
1546,7,7,2024-07-23,Orange Juice,Beverages,3.0,21.0
1547,15,1,2023-08-19,Coffee,Beverages,5.0,5.0
1548,14,7,2024-03-11,Yogurt,Dairy,2.0,14.0
1549,7,6,2024-08-09,Orange Juice,Beverages,3.0,18.0
1550,13,6,2023-10-27,Cereal,Snacks,3.75,22.5
1551,2,5,2023-10-27,Eggs,Dairy,2.5,12.5
1552,9,8,2023-10-17,Ground Beef,Meat,4.5,36.0
1553,17,5,2023-09-29,Cookies,Snacks,2.5,12.5
1554,3,2,2023-11-26,Bread,Bakery,1.5,3.0
1555,1,5,2024-06-24,Milk,Dairy,3.5,17.5
1556,13,4,2024-04-13,Cereal,Snacks,3.75,15.0
1557,19,8,2023-12-31,Ice Cream,Frozen Foods,4.5,36.0
1558,18,3,2024-06-25,Chocolate,Snacks,3.0,9.0
1559,20,7,2023-09-15,Pizza,Frozen Foods,6.0,42.0
1560,19,3,2024-08-08,Ice Cream,Frozen Foods,4.5,13.5
1561,15,8,2023-12-20,Coffee,Beverages,5.0,40.0
1562,9,5,2024-07-09,Ground Beef,Meat,4.5,22.5
1563,1,3,2024-05-29,Milk,Dairy,3.5,10.5
1564,10,1,2024-01-25,Salmon,Seafood,8.0,8.0
1565,13,4,2024-08-07,Cereal,Snacks,3.75,15.0
1566,16,1,2024-03-21,Tea,Beverages,4.0,4.0
1567,18,1,2023-11-03,Chocolate,Snacks,3.0,3.0
1568,17,2,2023-11-09,Cookies,Snacks,2.5,5.0
1569,9,2,2024-04-15,Ground Beef,Meat,4.5,9.0
1570,18,5,2023-11-02,Chocolate,Snacks,3.0,15.0
1571,18,4,2024-05-30,Chocolate,Snacks,3.0,12.0
1572,20,1,2023-12-07,Pizza,Frozen Foods,6.0,6.0
1573,6,7,2024-02-02,Banana,Produce,0.5,3.5
1574,17,4,2023-12-24,Cookies,Snacks,2.5,10.0
1575,16,2,2024-05-21,Tea,Beverages,4.0,8.0
1576,1,6,2024-04-06,Milk,Dairy,3.5,21.0
1577,8,4,2024-03-26,Chicken Breast,Meat,5.0,20.0
1578,7,5,2024-04-12,Orange Juice,Beverages,3.0,15.0
1579,15,7,2024-03-29,Coffee,Beverages,5.0,35.0
1580,15,7,2024-08-11,Coffee,Beverages,5.0,35.0
1581,1,6,2024-07-19,Milk,Dairy,3.5,21.0
1582,16,8,2024-06-10,Tea,Beverages,4.0,32.0
1583,13,2,2024-04-05,Cereal,Snacks,3.75,7.5
1584,15,4,2023-10-07,Coffee,Beverages,5.0,20.0
1585,10,3,2024-06-01,Salmon,Seafood,8.0,24.0
1586,1,9,2024-04-15,Milk,Dairy,3.5,31.5
1587,18,9,2023-10-05,Chocolate,Snacks,3.0,27.0
1588,10,5,2024-01-02,Salmon,Seafood,8.0,40.0
1589,6,9,2024-07-11,Banana,Produce,0.5,4.5
1590,20,9,2023-11-07,Pizza,Frozen Foods,6.0,54.0
1591,6,2,2023-11-16,Banana,Produce,0.5,1.0
1592,20,4,2024-04-15,Pizza,Frozen Foods,6.0,24.0
1593,17,4,2023-10-08,Cookies,Snacks,2.5,10.0
1594,17,1,2023-11-06,Cookies,Snacks,2.5,2.5
1595,16,4,2023-12-02,Tea,Beverages,4.0,16.0
1596,19,3,2023-09-10,Ice Cream,Frozen Foods,4.5,13.5
1597,17,1,2023-11-30,Cookies,Snacks,2.5,2.5
1598,13,3,2023-09-16,Cereal,Snacks,3.75,11.25
1599,10,4,2024-04-24,Salmon,Seafood,8.0,32.0
1600,12,8,2023-12-29,Tomato,Produce,1.0,8.0
1601,7,3,2024-02-22,Orange Juice,Beverages,3.0,9.0
1602,8,6,2024-05-07,Chicken Breast,Meat,5.0,30.0
1603,17,2,2024-02-07,Cookies,Snacks,2.5,5.0
1604,7,2,2024-03-19,Orange Juice,Beverages,3.0,6.0
1605,20,3,2024-08-08,Pizza,Frozen Foods,6.0,18.0
1606,3,9,2024-06-12,Bread,Bakery,1.5,13.5
1607,7,1,2024-01-02,Orange Juice,Beverages,3.0,3.0
1608,19,9,2024-08-06,Ice Cream,Frozen Foods,4.5,40.5
1609,20,3,2024-07-31,Pizza,Frozen Foods,6.0,18.0
1610,14,2,2024-05-31,Yogurt,Dairy,2.0,4.0
1611,11,1,2024-02-12,Lettuce,Produce,1.25,1.25
1612,7,6,2023-12-12,Orange Juice,Beverages,3.0,18.0
1613,12,6,2024-03-08,Tomato,Produce,1.0,6.0
1614,17,2,2024-04-10,Cookies,Snacks,2.5,5.0
1615,10,9,2024-05-11,Salmon,Seafood,8.0,72.0
1616,11,9,2024-02-12,Lettuce,Produce,1.25,11.25
1617,10,9,2024-04-25,Salmon,Seafood,8.0,72.0
1618,13,3,2023-12-30,Cereal,Snacks,3.75,11.25
1619,20,5,2024-03-06,Pizza,Frozen Foods,6.0,30.0
1620,11,6,2024-01-16,Lettuce,Produce,1.25,7.5
1621,14,7,2024-04-08,Yogurt,Dairy,2.0,14.0
1622,12,2,2024-02-05,Tomato,Produce,1.0,2.0
1623,7,6,2023-12-03,Orange Juice,Beverages,3.0,18.0
1624,5,1,2024-07-09,Apple,Produce,0.75,0.75
1625,10,6,2024-03-12,Salmon,Seafood,8.0,48.0
1626,20,4,2023-11-11,Pizza,Frozen Foods,6.0,24.0
1627,13,5,2024-05-28,Cereal,Snacks,3.75,18.75
1628,8,6,2024-04-05,Chicken Breast,Meat,5.0,30.0
1629,4,9,2023-11-11,Butter,Dairy,4.0,36.0
1630,1,3,2023-09-12,Milk,Dairy,3.5,10.5
1631,1,3,2024-03-22,Milk,Dairy,3.5,10.5
1632,20,8,2024-05-23,Pizza,Frozen Foods,6.0,48.0
1633,16,1,2024-04-11,Tea,Beverages,4.0,4.0
1634,3,6,2024-05-20,Bread,Bakery,1.5,9.0
1635,5,9,2024-03-05,Apple,Produce,0.75,6.75
1636,4,8,2024-06-12,Butter,Dairy,4.0,32.0
1637,5,1,2023-12-16,Apple,Produce,0.75,0.75
1638,4,2,2023-10-14,Butter,Dairy,4.0,8.0
1639,14,4,2024-01-21,Yogurt,Dairy,2.0,8.0
1640,15,7,2024-06-13,Coffee,Beverages,5.0,35.0
1641,18,8,2024-06-24,Chocolate,Snacks,3.0,24.0
1642,18,5,2023-12-16,Chocolate,Snacks,3.0,15.0
1643,17,7,2023-09-27,Cookies,Snacks,2.5,17.5
1644,14,3,2023-09-16,Yogurt,Dairy,2.0,6.0
1645,8,9,2024-07-28,Chicken Breast,Meat,5.0,45.0
1646,10,7,2023-12-17,Salmon,Seafood,8.0,56.0
1647,3,3,2024-06-12,Bread,Bakery,1.5,4.5
1648,18,3,2024-06-05,Chocolate,Snacks,3.0,9.0
1649,8,3,2024-02-15,Chicken Breast,Meat,5.0,15.0
1650,15,9,2023-11-04,Coffee,Beverages,5.0,45.0
1651,9,5,2024-01-16,Ground Beef,Meat,4.5,22.5
1652,19,7,2023-09-27,Ice Cream,Frozen Foods,4.5,31.5
1653,3,9,2023-08-20,Bread,Bakery,1.5,13.5
1654,13,6,2024-03-15,Cereal,Snacks,3.75,22.5
1655,10,2,2024-07-23,Salmon,Seafood,8.0,16.0
1656,10,4,2024-03-30,Salmon,Seafood,8.0,32.0
1657,16,1,2023-11-03,Tea,Beverages,4.0,4.0
1658,7,7,2024-08-16,Orange Juice,Beverages,3.0,21.0
1659,4,4,2023-09-22,Butter,Dairy,4.0,16.0
1660,10,9,2023-12-27,Salmon,Seafood,8.0,72.0
1661,6,8,2024-04-14,Banana,Produce,0.5,4.0
1662,17,3,2024-07-30,Cookies,Snacks,2.5,7.5
1663,4,8,2024-06-22,Butter,Dairy,4.0,32.0
1664,4,8,2023-08-21,Butter,Dairy,4.0,32.0
1665,7,7,2024-04-09,Orange Juice,Beverages,3.0,21.0
1666,2,6,2024-05-21,Eggs,Dairy,2.5,15.0
1667,16,6,2024-03-03,Tea,Beverages,4.0,24.0
1668,17,7,2023-10-29,Cookies,Snacks,2.5,17.5
1669,15,7,2024-05-15,Coffee,Beverages,5.0,35.0
1670,15,1,2024-06-23,Coffee,Beverages,5.0,5.0
1671,6,6,2023-12-24,Banana,Produce,0.5,3.0
1672,1,1,2024-03-19,Milk,Dairy,3.5,3.5
1673,15,3,2024-01-11,Coffee,Beverages,5.0,15.0
1674,1,3,2024-08-16,Milk,Dairy,3.5,10.5
1675,15,7,2024-05-17,Coffee,Beverages,5.0,35.0
1676,4,4,2024-05-25,Butter,Dairy,4.0,16.0
1677,13,1,2024-03-20,Cereal,Snacks,3.75,3.75
1678,9,4,2024-05-08,Ground Beef,Meat,4.5,18.0
1679,9,6,2023-08-23,Ground Beef,Meat,4.5,27.0
1680,13,4,2024-06-20,Cereal,Snacks,3.75,15.0
1681,13,6,2023-11-01,Cereal,Snacks,3.75,22.5
1682,15,8,2023-11-23,Coffee,Beverages,5.0,40.0
1683,4,7,2024-04-15,Butter,Dairy,4.0,28.0
1684,11,4,2024-08-14,Lettuce,Produce,1.25,5.0
1685,19,6,2024-04-07,Ice Cream,Frozen Foods,4.5,27.0
1686,5,8,2024-05-22,Apple,Produce,0.75,6.0
1687,20,5,2024-06-21,Pizza,Frozen Foods,6.0,30.0
1688,12,7,2024-05-02,Tomato,Produce,1.0,7.0
1689,1,4,2023-12-31,Milk,Dairy,3.5,14.0
1690,19,6,2023-09-11,Ice Cream,Frozen Foods,4.5,27.0
1691,3,1,2024-06-29,Bread,Bakery,1.5,1.5
1692,5,3,2023-09-15,Apple,Produce,0.75,2.25
1693,1,7,2024-03-21,Milk,Dairy,3.5,24.5
1694,8,7,2024-06-29,Chicken Breast,Meat,5.0,35.0
1695,3,2,2024-01-24,Bread,Bakery,1.5,3.0
1696,3,9,2024-01-28,Bread,Bakery,1.5,13.5
1697,9,5,2024-02-12,Ground Beef,Meat,4.5,22.5
1698,15,6,2023-11-13,Coffee,Beverages,5.0,30.0
1699,14,5,2023-10-31,Yogurt,Dairy,2.0,10.0
1700,15,5,2024-04-25,Coffee,Beverages,5.0,25.0
1701,17,9,2024-07-10,Cookies,Snacks,2.5,22.5
1702,5,3,2023-10-17,Apple,Produce,0.75,2.25
1703,1,3,2023-12-13,Milk,Dairy,3.5,10.5
1704,15,1,2023-10-03,Coffee,Beverages,5.0,5.0
1705,18,2,2023-10-18,Chocolate,Snacks,3.0,6.0
1706,15,9,2024-03-21,Coffee,Beverages,5.0,45.0
1707,14,7,2023-12-03,Yogurt,Dairy,2.0,14.0
1708,2,6,2024-08-04,Eggs,Dairy,2.5,15.0
1709,20,5,2024-06-08,Pizza,Frozen Foods,6.0,30.0
1710,17,4,2023-10-21,Cookies,Snacks,2.5,10.0
1711,15,3,2024-01-11,Coffee,Beverages,5.0,15.0
1712,2,5,2023-12-27,Eggs,Dairy,2.5,12.5
1713,4,7,2024-02-24,Butter,Dairy,4.0,28.0
1714,2,2,2023-12-20,Eggs,Dairy,2.5,5.0
1715,17,1,2023-10-02,Cookies,Snacks,2.5,2.5
1716,13,4,2024-01-12,Cereal,Snacks,3.75,15.0
1717,10,4,2024-02-08,Salmon,Seafood,8.0,32.0
1718,7,7,2024-01-22,Orange Juice,Beverages,3.0,21.0
1719,16,6,2024-03-03,Tea,Beverages,4.0,24.0
1720,12,9,2024-06-09,Tomato,Produce,1.0,9.0
1721,6,6,2024-04-18,Banana,Produce,0.5,3.0
1722,18,9,2023-10-31,Chocolate,Snacks,3.0,27.0
1723,20,9,2024-05-10,Pizza,Frozen Foods,6.0,54.0
1724,19,1,2023-08-25,Ice Cream,Frozen Foods,4.5,4.5
1725,5,9,2024-06-02,Apple,Produce,0.75,6.75
1726,5,1,2023-08-28,Apple,Produce,0.75,0.75
1727,16,6,2024-04-26,Tea,Beverages,4.0,24.0
1728,2,2,2024-07-08,Eggs,Dairy,2.5,5.0
1729,12,7,2024-06-18,Tomato,Produce,1.0,7.0
1730,20,6,2024-04-12,Pizza,Frozen Foods,6.0,36.0
1731,5,2,2024-08-14,Apple,Produce,0.75,1.5
1732,6,3,2023-11-02,Banana,Produce,0.5,1.5
1733,15,8,2024-05-16,Coffee,Beverages,5.0,40.0
1734,4,6,2023-12-07,Butter,Dairy,4.0,24.0
1735,17,9,2024-06-26,Cookies,Snacks,2.5,22.5
1736,7,1,2024-07-11,Orange Juice,Beverages,3.0,3.0
1737,19,2,2024-05-09,Ice Cream,Frozen Foods,4.5,9.0
1738,12,9,2024-02-04,Tomato,Produce,1.0,9.0
1739,19,6,2024-07-20,Ice Cream,Frozen Foods,4.5,27.0
1740,1,4,2023-09-28,Milk,Dairy,3.5,14.0
1741,4,1,2023-08-19,Butter,Dairy,4.0,4.0
1742,14,3,2024-05-11,Yogurt,Dairy,2.0,6.0
1743,8,9,2023-09-11,Chicken Breast,Meat,5.0,45.0
1744,7,3,2023-12-30,Orange Juice,Beverages,3.0,9.0
1745,13,5,2023-10-19,Cereal,Snacks,3.75,18.75
1746,20,8,2023-09-06,Pizza,Frozen Foods,6.0,48.0
1747,2,8,2023-09-30,Eggs,Dairy,2.5,20.0
1748,18,9,2023-09-30,Chocolate,Snacks,3.0,27.0
1749,3,6,2024-04-16,Bread,Bakery,1.5,9.0
1750,18,4,2024-08-17,Chocolate,Snacks,3.0,12.0
1751,10,1,2023-11-18,Salmon,Seafood,8.0,8.0
1752,19,8,2024-07-14,Ice Cream,Frozen Foods,4.5,36.0
1753,2,6,2024-05-14,Eggs,Dairy,2.5,15.0
1754,12,2,2023-08-22,Tomato,Produce,1.0,2.0
1755,5,6,2023-08-24,Apple,Produce,0.75,4.5
1756,16,2,2024-06-04,Tea,Beverages,4.0,8.0
1757,15,8,2023-09-16,Coffee,Beverages,5.0,40.0
1758,2,8,2023-08-22,Eggs,Dairy,2.5,20.0
1759,8,4,2024-02-01,Chicken Breast,Meat,5.0,20.0
1760,18,2,2023-08-19,Chocolate,Snacks,3.0,6.0
1761,13,3,2024-06-29,Cereal,Snacks,3.75,11.25
1762,2,7,2023-08-23,Eggs,Dairy,2.5,17.5
1763,10,7,2024-01-11,Salmon,Seafood,8.0,56.0
1764,16,2,2024-07-05,Tea,Beverages,4.0,8.0
1765,5,7,2024-07-27,Apple,Produce,0.75,5.25
1766,16,2,2023-11-15,Tea,Beverages,4.0,8.0
1767,6,8,2023-12-12,Banana,Produce,0.5,4.0
1768,17,2,2024-06-16,Cookies,Snacks,2.5,5.0
1769,7,1,2024-08-04,Orange Juice,Beverages,3.0,3.0
1770,20,3,2024-04-17,Pizza,Frozen Foods,6.0,18.0
1771,10,3,2024-03-31,Salmon,Seafood,8.0,24.0
1772,14,5,2024-02-19,Yogurt,Dairy,2.0,10.0
1773,16,9,2024-03-18,Tea,Beverages,4.0,36.0
1774,17,9,2024-07-25,Cookies,Snacks,2.5,22.5
1775,4,7,2023-11-29,Butter,Dairy,4.0,28.0
1776,14,8,2023-08-19,Yogurt,Dairy,2.0,16.0
1777,13,5,2024-05-06,Cereal,Snacks,3.75,18.75
1778,10,6,2024-05-17,Salmon,Seafood,8.0,48.0
1779,3,9,2024-04-14,Bread,Bakery,1.5,13.5
1780,9,2,2023-12-08,Ground Beef,Meat,4.5,9.0
1781,19,5,2024-03-07,Ice Cream,Frozen Foods,4.5,22.5
1782,6,9,2024-05-12,Banana,Produce,0.5,4.5
1783,18,6,2023-11-13,Chocolate,Snacks,3.0,18.0
1784,10,4,2023-10-27,Salmon,Seafood,8.0,32.0
1785,8,1,2023-12-14,Chicken Breast,Meat,5.0,5.0
1786,15,7,2023-11-04,Coffee,Beverages,5.0,35.0
1787,13,3,2023-11-24,Cereal,Snacks,3.75,11.25
1788,7,9,2023-11-20,Orange Juice,Beverages,3.0,27.0
1789,14,9,2024-03-21,Yogurt,Dairy,2.0,18.0
1790,15,7,2024-02-02,Coffee,Beverages,5.0,35.0
1791,9,5,2023-10-19,Ground Beef,Meat,4.5,22.5
1792,1,8,2024-07-12,Milk,Dairy,3.5,28.0
1793,2,4,2024-01-24,Eggs,Dairy,2.5,10.0
1794,5,9,2024-02-27,Apple,Produce,0.75,6.75
1795,16,3,2024-03-30,Tea,Beverages,4.0,12.0
1796,3,7,2024-03-16,Bread,Bakery,1.5,10.5
1797,8,9,2023-10-22,Chicken Breast,Meat,5.0,45.0
1798,3,6,2024-08-01,Bread,Bakery,1.5,9.0
1799,9,8,2024-06-06,Ground Beef,Meat,4.5,36.0
1800,14,8,2024-03-08,Yogurt,Dairy,2.0,16.0
1801,5,2,2024-01-26,Apple,Produce,0.75,1.5
1802,3,2,2024-07-16,Bread,Bakery,1.5,3.0
1803,2,8,2024-04-24,Eggs,Dairy,2.5,20.0
1804,12,5,2024-05-16,Tomato,Produce,1.0,5.0
1805,20,3,2024-04-03,Pizza,Frozen Foods,6.0,18.0
1806,10,4,2024-06-15,Salmon,Seafood,8.0,32.0
1807,6,3,2023-09-05,Banana,Produce,0.5,1.5
1808,3,7,2024-04-10,Bread,Bakery,1.5,10.5
1809,20,4,2024-04-30,Pizza,Frozen Foods,6.0,24.0
1810,9,6,2023-11-14,Ground Beef,Meat,4.5,27.0
1811,12,8,2023-09-15,Tomato,Produce,1.0,8.0
1812,18,9,2024-03-07,Chocolate,Snacks,3.0,27.0
1813,3,8,2024-08-17,Bread,Bakery,1.5,12.0
1814,16,2,2024-07-09,Tea,Beverages,4.0,8.0
1815,16,8,2024-03-24,Tea,Beverages,4.0,32.0
1816,15,5,2024-06-14,Coffee,Beverages,5.0,25.0
1817,18,7,2024-03-31,Chocolate,Snacks,3.0,21.0
1818,7,7,2024-04-18,Orange Juice,Beverages,3.0,21.0
1819,17,1,2023-09-20,Cookies,Snacks,2.5,2.5
1820,13,9,2023-12-06,Cereal,Snacks,3.75,33.75
1821,4,6,2023-12-30,Butter,Dairy,4.0,24.0
1822,10,9,2024-04-02,Salmon,Seafood,8.0,72.0
1823,3,2,2023-10-13,Bread,Bakery,1.5,3.0
1824,14,5,2024-01-09,Yogurt,Dairy,2.0,10.0
1825,9,2,2024-07-21,Ground Beef,Meat,4.5,9.0
1826,16,3,2024-01-18,Tea,Beverages,4.0,12.0
1827,15,2,2024-01-12,Coffee,Beverages,5.0,10.0
1828,14,6,2024-07-15,Yogurt,Dairy,2.0,12.0
1829,15,1,2024-02-21,Coffee,Beverages,5.0,5.0
1830,1,5,2023-09-16,Milk,Dairy,3.5,17.5
1831,4,6,2024-02-15,Butter,Dairy,4.0,24.0
1832,11,8,2023-09-07,Lettuce,Produce,1.25,10.0
1833,20,9,2023-12-02,Pizza,Frozen Foods,6.0,54.0
1834,15,9,2023-12-25,Coffee,Beverages,5.0,45.0
1835,3,1,2023-09-22,Bread,Bakery,1.5,1.5
1836,3,1,2024-01-23,Bread,Bakery,1.5,1.5
1837,12,9,2024-05-28,Tomato,Produce,1.0,9.0
1838,1,5,2024-06-04,Milk,Dairy,3.5,17.5
1839,9,1,2024-01-07,Ground Beef,Meat,4.5,4.5
1840,2,7,2023-09-07,Eggs,Dairy,2.5,17.5
1841,8,6,2023-10-29,Chicken Breast,Meat,5.0,30.0
1842,20,8,2023-09-25,Pizza,Frozen Foods,6.0,48.0
1843,2,6,2024-05-04,Eggs,Dairy,2.5,15.0
1844,4,8,2023-11-05,Butter,Dairy,4.0,32.0
1845,20,8,2023-12-26,Pizza,Frozen Foods,6.0,48.0
1846,12,1,2024-05-06,Tomato,Produce,1.0,1.0
1847,10,8,2024-01-04,Salmon,Seafood,8.0,64.0
1848,17,1,2024-01-25,Cookies,Snacks,2.5,2.5
1849,7,1,2023-12-29,Orange Juice,Beverages,3.0,3.0
1850,18,4,2024-05-26,Chocolate,Snacks,3.0,12.0
1851,14,5,2024-07-21,Yogurt,Dairy,2.0,10.0
1852,7,1,2024-06-16,Orange Juice,Beverages,3.0,3.0
1853,2,9,2024-07-27,Eggs,Dairy,2.5,22.5
1854,15,4,2023-11-24,Coffee,Beverages,5.0,20.0
1855,9,5,2024-08-02,Ground Beef,Meat,4.5,22.5
1856,17,5,2024-04-22,Cookies,Snacks,2.5,12.5
1857,2,5,2023-10-05,Eggs,Dairy,2.5,12.5
1858,2,3,2024-05-03,Eggs,Dairy,2.5,7.5
1859,6,7,2023-11-23,Banana,Produce,0.5,3.5
1860,15,8,2024-03-30,Coffee,Beverages,5.0,40.0
1861,11,7,2024-04-09,Lettuce,Produce,1.25,8.75
1862,15,3,2024-05-18,Coffee,Beverages,5.0,15.0
1863,15,3,2023-11-07,Coffee,Beverages,5.0,15.0
1864,1,1,2024-04-30,Milk,Dairy,3.5,3.5
1865,12,6,2024-03-30,Tomato,Produce,1.0,6.0
1866,13,2,2024-03-31,Cereal,Snacks,3.75,7.5
1867,6,5,2023-12-18,Banana,Produce,0.5,2.5
1868,2,6,2023-12-10,Eggs,Dairy,2.5,15.0
1869,10,7,2024-07-15,Salmon,Seafood,8.0,56.0
1870,6,1,2024-03-07,Banana,Produce,0.5,0.5
1871,4,9,2023-12-06,Butter,Dairy,4.0,36.0
1872,20,7,2024-05-28,Pizza,Frozen Foods,6.0,42.0
1873,10,1,2024-05-20,Salmon,Seafood,8.0,8.0
1874,14,9,2023-09-23,Yogurt,Dairy,2.0,18.0
1875,2,7,2024-04-06,Eggs,Dairy,2.5,17.5
1876,9,3,2024-07-29,Ground Beef,Meat,4.5,13.5
1877,11,6,2024-02-17,Lettuce,Produce,1.25,7.5
1878,7,1,2023-09-26,Orange Juice,Beverages,3.0,3.0
1879,12,6,2024-02-29,Tomato,Produce,1.0,6.0
1880,8,1,2024-01-25,Chicken Breast,Meat,5.0,5.0
1881,10,1,2024-03-25,Salmon,Seafood,8.0,8.0
1882,15,1,2023-09-24,Coffee,Beverages,5.0,5.0
1883,19,5,2024-06-15,Ice Cream,Frozen Foods,4.5,22.5
1884,5,2,2023-10-09,Apple,Produce,0.75,1.5
1885,15,4,2024-02-06,Coffee,Beverages,5.0,20.0
1886,12,3,2023-10-14,Tomato,Produce,1.0,3.0
1887,14,5,2024-06-02,Yogurt,Dairy,2.0,10.0
1888,10,2,2024-06-01,Salmon,Seafood,8.0,16.0
1889,6,6,2023-09-23,Banana,Produce,0.5,3.0
1890,12,8,2024-06-03,Tomato,Produce,1.0,8.0
1891,7,8,2023-09-23,Orange Juice,Beverages,3.0,24.0
1892,4,8,2023-12-14,Butter,Dairy,4.0,32.0
1893,14,7,2024-05-14,Yogurt,Dairy,2.0,14.0
1894,7,3,2024-08-13,Orange Juice,Beverages,3.0,9.0
1895,17,5,2024-03-30,Cookies,Snacks,2.5,12.5
1896,3,2,2024-04-04,Bread,Bakery,1.5,3.0
1897,17,6,2024-07-04,Cookies,Snacks,2.5,15.0
1898,14,2,2024-03-18,Yogurt,Dairy,2.0,4.0
1899,16,3,2024-07-29,Tea,Beverages,4.0,12.0
1900,1,8,2024-03-23,Milk,Dairy,3.5,28.0
1901,3,1,2024-05-18,Bread,Bakery,1.5,1.5
1902,4,7,2023-09-03,Butter,Dairy,4.0,28.0
1903,14,1,2024-08-11,Yogurt,Dairy,2.0,2.0
1904,12,8,2023-10-12,Tomato,Produce,1.0,8.0
1905,4,9,2024-05-18,Butter,Dairy,4.0,36.0
1906,9,3,2024-04-19,Ground Beef,Meat,4.5,13.5
1907,6,1,2023-09-10,Banana,Produce,0.5,0.5
1908,15,8,2024-08-09,Coffee,Beverages,5.0,40.0
1909,15,4,2023-09-02,Coffee,Beverages,5.0,20.0
1910,14,7,2024-05-02,Yogurt,Dairy,2.0,14.0
1911,6,8,2023-11-04,Banana,Produce,0.5,4.0
1912,20,1,2023-10-20,Pizza,Frozen Foods,6.0,6.0
1913,10,9,2023-11-13,Salmon,Seafood,8.0,72.0
1914,20,3,2023-11-20,Pizza,Frozen Foods,6.0,18.0
1915,19,1,2023-12-30,Ice Cream,Frozen Foods,4.5,4.5
1916,17,4,2024-07-24,Cookies,Snacks,2.5,10.0
1917,3,9,2024-08-09,Bread,Bakery,1.5,13.5
1918,6,3,2024-05-10,Banana,Produce,0.5,1.5
1919,2,6,2023-12-31,Eggs,Dairy,2.5,15.0
1920,15,9,2023-12-31,Coffee,Beverages,5.0,45.0
1921,3,1,2024-05-07,Bread,Bakery,1.5,1.5
1922,9,6,2024-07-03,Ground Beef,Meat,4.5,27.0
1923,1,8,2024-07-12,Milk,Dairy,3.5,28.0
1924,16,3,2023-12-19,Tea,Beverages,4.0,12.0
1925,6,1,2023-09-19,Banana,Produce,0.5,0.5
1926,7,3,2024-06-05,Orange Juice,Beverages,3.0,9.0
1927,12,3,2024-06-11,Tomato,Produce,1.0,3.0
1928,11,9,2024-04-19,Lettuce,Produce,1.25,11.25
1929,10,5,2024-04-11,Salmon,Seafood,8.0,40.0
1930,17,5,2023-12-06,Cookies,Snacks,2.5,12.5
1931,6,8,2024-05-17,Banana,Produce,0.5,4.0
1932,2,5,2024-06-04,Eggs,Dairy,2.5,12.5
1933,19,4,2023-11-21,Ice Cream,Frozen Foods,4.5,18.0
1934,12,8,2023-08-24,Tomato,Produce,1.0,8.0
1935,8,7,2024-04-05,Chicken Breast,Meat,5.0,35.0
1936,9,8,2024-07-11,Ground Beef,Meat,4.5,36.0
1937,7,1,2024-01-26,Orange Juice,Beverages,3.0,3.0
1938,1,1,2023-10-05,Milk,Dairy,3.5,3.5
1939,9,2,2024-04-17,Ground Beef,Meat,4.5,9.0
1940,11,9,2024-02-24,Lettuce,Produce,1.25,11.25
1941,15,5,2023-11-10,Coffee,Beverages,5.0,25.0
1942,10,4,2024-01-13,Salmon,Seafood,8.0,32.0
1943,15,5,2023-11-20,Coffee,Beverages,5.0,25.0
1944,4,3,2024-05-02,Butter,Dairy,4.0,12.0
1945,1,2,2024-07-22,Milk,Dairy,3.5,7.0
1946,6,1,2024-07-10,Banana,Produce,0.5,0.5
1947,19,2,2024-03-01,Ice Cream,Frozen Foods,4.5,9.0
1948,15,6,2023-09-18,Coffee,Beverages,5.0,30.0
1949,6,1,2024-02-08,Banana,Produce,0.5,0.5
1950,7,4,2024-03-23,Orange Juice,Beverages,3.0,12.0
